"protein__id","group","replicate","variable","value"
"P60340","Ciprofloxacin","3","lqf",23.7281
"P60340","Control","1","lqf",25.3563
"P60340","Control","2","lqf",24.1341
"P60340","Control","3","lqf",24.7041
"P60390","Ampicillin","1","lqf",23.3074
"P60390","Ampicillin","2","lqf",24.5782
"P60390","Ampicillin","3","lqf",25.2891
"P60390","Cefotaxime","1","lqf",25.0916
"P60390","Cefotaxime","2","lqf",25.2904
"P60390","Cefotaxime","3","lqf",24.8044
"P60390","Impipenem","1","lqf",25.4179
"P60390","Impipenem","2","lqf",25.2776
"P60390","Impipenem","3","lqf",25.3244
"P60390","Ciprofloxacin","1","lqf",24.9197
"P60390","Ciprofloxacin","2","lqf",25.6453
"P60390","Ciprofloxacin","3","lqf",24.0685
"P60390","Control","1","lqf",24.7415
"P60390","Control","2","lqf",25.0452
"P60390","Control","3","lqf",25.8075
"P60422","Ampicillin","1","lqf",32.2396
"P60422","Ampicillin","2","lqf",32.1743
"P60422","Ampicillin","3","lqf",33.2876
"P60422","Cefotaxime","1","lqf",32.1474
"P60422","Cefotaxime","2","lqf",32.5884
"P60422","Cefotaxime","3","lqf",32.3063
"P60422","Impipenem","1","lqf",31.881
"P60422","Impipenem","2","lqf",31.9846
"P60422","Impipenem","3","lqf",31.7591
"P60422","Ciprofloxacin","1","lqf",32.7471
"P60422","Ciprofloxacin","2","lqf",33.1887
"P60422","Ciprofloxacin","3","lqf",33.2182
"P60422","Control","1","lqf",31.7015
"P60422","Control","2","lqf",32.296
"P60422","Control","3","lqf",32.3196
"P60438","Ampicillin","1","lqf",31.7268
"P60438","Ampicillin","2","lqf",31.7652
"P60438","Ampicillin","3","lqf",31.9039
"P60438","Cefotaxime","1","lqf",31.4992
"P60438","Cefotaxime","2","lqf",31.7005
"P60438","Cefotaxime","3","lqf",31.856
"P60438","Impipenem","1","lqf",31.2054
"P60438","Impipenem","2","lqf",31.1116
"P60438","Impipenem","3","lqf",31.0212
"P60438","Ciprofloxacin","1","lqf",32.1075
"P60438","Ciprofloxacin","2","lqf",32.1711
"P60438","Ciprofloxacin","3","lqf",32.419
"P60438","Control","1","lqf",31.3769
"P60438","Control","2","lqf",31.6428
"P60438","Control","3","lqf",31.3401
"P60546","Ampicillin","1","lqf",26.9545
"P60546","Ampicillin","2","lqf",25.9845
"P60546","Ampicillin","3","lqf",26.9319
"P60546","Cefotaxime","1","lqf",26.0185
"P60546","Cefotaxime","2","lqf",26.4661
"P60546","Cefotaxime","3","lqf",26.8785
"P60546","Impipenem","1","lqf",25.7799
"P60546","Impipenem","2","lqf",26.4039
"P60546","Impipenem","3","lqf",25.454
"P60546","Ciprofloxacin","1","lqf",26.6934
"P60546","Ciprofloxacin","2","lqf",26.8754
"P60546","Ciprofloxacin","3","lqf",27.0731
"P60546","Control","1","lqf",26.1354
"P60546","Control","2","lqf",25.7553
"P60546","Control","3","lqf",26.7766
"P60595","Ampicillin","1","lqf",25.5102
"P60595","Ampicillin","2","lqf",26.5581
"P60595","Ampicillin","3","lqf",25.2534
"P60595","Cefotaxime","1","lqf",23.1551
"P60595","Cefotaxime","2","lqf",23.903
"P60595","Cefotaxime","3","lqf",26.1223
"P60595","Impipenem","1","lqf",24.3093
"P60595","Impipenem","2","lqf",24.2843
"P60595","Impipenem","3","lqf",22.953
"P60595","Ciprofloxacin","1","lqf",25.6317
"P60595","Ciprofloxacin","2","lqf",25.7311
"P60595","Ciprofloxacin","3","lqf",25.5799
"P60595","Control","1","lqf",25.9064
"P60595","Control","2","lqf",24.1522
"P60595","Control","3","lqf",25.8195
"P60624","Ampicillin","1","lqf",31.5416
"P60624","Ampicillin","2","lqf",31.2295
"P60624","Ampicillin","3","lqf",31.7135
"P60624","Cefotaxime","1","lqf",31.5691
"P60624","Cefotaxime","2","lqf",31.4694
"P60624","Cefotaxime","3","lqf",31.5711
"P60624","Impipenem","1","lqf",31.3105
"P60624","Impipenem","2","lqf",31.4692
"P60624","Impipenem","3","lqf",31.1851
"P60624","Ciprofloxacin","1","lqf",32.4067
"P60624","Ciprofloxacin","2","lqf",32.4353
"P60624","Ciprofloxacin","3","lqf",32.9052
"P60624","Control","1","lqf",31.4144
"P60624","Control","2","lqf",31.4744
"P60624","Control","3","lqf",31.686
"P60651","Ampicillin","1","lqf",29.7193
"P60651","Ampicillin","2","lqf",29.6681
"P60651","Ampicillin","3","lqf",29.4914
"P60651","Cefotaxime","1","lqf",30.2548
"P60651","Cefotaxime","2","lqf",29.8404
"P60651","Cefotaxime","3","lqf",29.4263
"P60651","Impipenem","1","lqf",29.774
"P60651","Impipenem","2","lqf",29.6037
"P60651","Impipenem","3","lqf",29.8691
"P60651","Ciprofloxacin","1","lqf",29.194
"P60651","Ciprofloxacin","2","lqf",29.1037
"P60651","Ciprofloxacin","3","lqf",28.9772
"P60651","Control","1","lqf",29.7639
"P60651","Control","2","lqf",29.8395
"P60651","Control","3","lqf",29.9111
"P60664","Ampicillin","1","lqf",26.477
"P60664","Ampicillin","2","lqf",26.6461
"P60664","Ampicillin","3","lqf",25.4564
"P60664","Cefotaxime","1","lqf",26.0765
"P60664","Cefotaxime","2","lqf",25.7682
"P60664","Cefotaxime","3","lqf",25.2078
"P60664","Impipenem","1","lqf",25.5224
"P60664","Impipenem","2","lqf",25.69
"P60664","Impipenem","3","lqf",25.8065
"P60664","Ciprofloxacin","1","lqf",24.7572
"P60664","Ciprofloxacin","2","lqf",25.9504
"P60664","Ciprofloxacin","3","lqf",22.8303
"P60664","Control","1","lqf",26.4164
"P60664","Control","2","lqf",25.4691
"P60664","Control","3","lqf",26.0029
"P60716","Ampicillin","1","lqf",25.0058
"P60716","Ampicillin","2","lqf",25.079
"P60716","Ampicillin","3","lqf",23.7871
"P60716","Cefotaxime","1","lqf",26.8118
"P60716","Cefotaxime","2","lqf",27.6258
"P60716","Cefotaxime","3","lqf",26.633
"P60716","Impipenem","1","lqf",26.9858
"P60716","Impipenem","2","lqf",26.1144
"P60716","Impipenem","3","lqf",27.047
"P60716","Ciprofloxacin","1","lqf",23.5578
"P60716","Ciprofloxacin","2","lqf",24.8449
"P60716","Ciprofloxacin","3","lqf",25.4029
"P60716","Control","1","lqf",23.7986
"P60716","Control","2","lqf",24.4206
"P60716","Control","3","lqf",26.1125
"P60723","Ampicillin","1","lqf",31.2627
"P60723","Ampicillin","2","lqf",31.0943
"P60723","Ampicillin","3","lqf",31.5431
"P60723","Cefotaxime","1","lqf",31.2798
"P60723","Cefotaxime","2","lqf",31.1168
"P60723","Cefotaxime","3","lqf",31.4564
"P60723","Impipenem","1","lqf",30.6199
"P60723","Impipenem","2","lqf",30.7704
"P60723","Impipenem","3","lqf",31.0064
"P60723","Ciprofloxacin","1","lqf",31.5788
"P60723","Ciprofloxacin","2","lqf",31.0721
"P60723","Ciprofloxacin","3","lqf",31.4144
"P60723","Control","1","lqf",30.4035
"P60723","Control","2","lqf",30.7651
"P60723","Control","3","lqf",30.5216
"P60757","Ampicillin","1","lqf",27.7192
"P60757","Ampicillin","2","lqf",27.2659
"P60757","Ampicillin","3","lqf",25.9429
"P60757","Cefotaxime","1","lqf",27.837
"P60757","Cefotaxime","2","lqf",28.0403
"P60757","Cefotaxime","3","lqf",27.1383
"P60757","Impipenem","1","lqf",27.5353
"P60757","Impipenem","2","lqf",27.2015
"P60757","Impipenem","3","lqf",26.8385
"P60757","Ciprofloxacin","1","lqf",26.9409
"P60757","Ciprofloxacin","2","lqf",27.3179
"P60757","Ciprofloxacin","3","lqf",27.4129
"P60757","Control","1","lqf",28.1561
"P60757","Control","2","lqf",27.324
"P60757","Control","3","lqf",27.2071
"P60785","Ampicillin","1","lqf",25.869
"P60785","Ampicillin","2","lqf",26.6061
"P60785","Ampicillin","3","lqf",25.8713
"P60785","Cefotaxime","1","lqf",25.8612
"P60785","Cefotaxime","2","lqf",25.4957
"P60785","Cefotaxime","3","lqf",24.4334
"P60785","Impipenem","1","lqf",26.3569
"P60785","Impipenem","2","lqf",26.0231
"P60785","Impipenem","3","lqf",25.5473
"P60785","Ciprofloxacin","1","lqf",25.8468
"P60785","Ciprofloxacin","2","lqf",26.0635
"P60785","Ciprofloxacin","3","lqf",25.993
"P60785","Control","1","lqf",27.0405
"P60785","Control","2","lqf",25.6004
"P60785","Control","3","lqf",26.1968
"P60906","Ampicillin","1","lqf",28.4625
"P60906","Ampicillin","2","lqf",28.5608
"P60906","Ampicillin","3","lqf",28.7852
"P60906","Cefotaxime","1","lqf",28.5832
"P60906","Cefotaxime","2","lqf",27.9352
"P60906","Cefotaxime","3","lqf",28.0757
"P60906","Impipenem","1","lqf",28.3791
"P60906","Impipenem","2","lqf",28.2126
"P60906","Impipenem","3","lqf",27.8639
"P60906","Ciprofloxacin","1","lqf",28.7396
"P60906","Ciprofloxacin","2","lqf",28.5895
"P60906","Ciprofloxacin","3","lqf",29.1433
"P60906","Control","1","lqf",28.5045
"P60906","Control","2","lqf",28.2921
"P60906","Control","3","lqf",28.6657
"P61175","Ampicillin","1","lqf",31.5839
"P61175","Ampicillin","2","lqf",32.0919
"P61175","Ampicillin","3","lqf",31.4603
"P61175","Cefotaxime","1","lqf",32.2344
"P61175","Cefotaxime","2","lqf",32.1173
"P61175","Cefotaxime","3","lqf",32.5114
"P61175","Impipenem","1","lqf",32.1957
"P61175","Impipenem","2","lqf",32.4129
"P61175","Impipenem","3","lqf",32.2601
"P61175","Ciprofloxacin","1","lqf",32.2631
"P61175","Ciprofloxacin","2","lqf",32.4708
"P61175","Ciprofloxacin","3","lqf",32.9192
"P61175","Control","1","lqf",32.8899
"P61175","Control","2","lqf",32.4341
"P61175","Control","3","lqf",32.7002
"P61316","Ampicillin","1","lqf",25.9553
"P61316","Ampicillin","2","lqf",25.7015
"P61316","Ampicillin","3","lqf",26.4847
"P61316","Cefotaxime","1","lqf",25.9511
"P61316","Cefotaxime","2","lqf",23.8853
"P61316","Cefotaxime","3","lqf",25.6949
"P61316","Impipenem","1","lqf",25.8708
"P61316","Impipenem","2","lqf",26.1421
"P61316","Impipenem","3","lqf",26.2116
"P61316","Ciprofloxacin","1","lqf",26.2695
"P61316","Ciprofloxacin","2","lqf",26.1305
"P61316","Ciprofloxacin","3","lqf",26.1511
"P61316","Control","1","lqf",25.1981
"P61316","Control","2","lqf",25.5206
"P61316","Control","3","lqf",26.2662
"P61517","Ampicillin","1","lqf",27.761
"P61517","Ampicillin","2","lqf",27.4944
"P61517","Ampicillin","3","lqf",27.9705
"P61517","Cefotaxime","1","lqf",28.2461
"P61517","Cefotaxime","2","lqf",28.715
"P61517","Cefotaxime","3","lqf",28.423
"P61517","Impipenem","1","lqf",27.7735
"P61517","Impipenem","2","lqf",27.6532
"P61517","Impipenem","3","lqf",27.727
"P61517","Ciprofloxacin","1","lqf",28.2128
"P61517","Ciprofloxacin","2","lqf",28.8109
"P61517","Ciprofloxacin","3","lqf",28.3539
"P61517","Control","1","lqf",27.311
"P61517","Control","2","lqf",27.8591
"P61517","Control","3","lqf",27.9443
"P61714","Ampicillin","1","lqf",30.4829
"P61714","Ampicillin","2","lqf",30.6768
"P61714","Ampicillin","3","lqf",30.8653
"P61714","Cefotaxime","1","lqf",31.5146
"P61714","Cefotaxime","2","lqf",31.175
"P61714","Cefotaxime","3","lqf",31.098
"P61714","Impipenem","1","lqf",31.1976
"P61714","Impipenem","2","lqf",30.8921
"P61714","Impipenem","3","lqf",31.4219
"P61714","Ciprofloxacin","1","lqf",31.3161
"P61714","Ciprofloxacin","2","lqf",30.9048
"P61714","Ciprofloxacin","3","lqf",30.8358
"P61714","Control","1","lqf",30.9742
"P61714","Control","2","lqf",31.1925
"P61714","Control","3","lqf",31.1221
"P61889","Ampicillin","1","lqf",34.8562
"P61889","Ampicillin","2","lqf",34.8961
"P61889","Ampicillin","3","lqf",34.6175
"P61889","Cefotaxime","1","lqf",34.6175
"P61889","Cefotaxime","2","lqf",34.4519
"P61889","Cefotaxime","3","lqf",34.7032
"P61889","Impipenem","1","lqf",34.6687
"P61889","Impipenem","2","lqf",34.8772
"P61889","Impipenem","3","lqf",35.0364
"P61889","Ciprofloxacin","1","lqf",34.9088
"P61889","Ciprofloxacin","2","lqf",35.1089
"P61889","Ciprofloxacin","3","lqf",35.0378
"P61889","Control","1","lqf",34.8854
"P61889","Control","2","lqf",34.7276
"P61889","Control","3","lqf",34.6108
"P61949","Ampicillin","1","lqf",30.2784
"P61949","Ampicillin","2","lqf",29.3244
"P61949","Ampicillin","3","lqf",31.0573
"P61949","Cefotaxime","1","lqf",29.92
"P61949","Cefotaxime","2","lqf",31.4593
"P61949","Cefotaxime","3","lqf",30.4578
"P61949","Impipenem","1","lqf",28.893
"P61949","Impipenem","2","lqf",28.8476
"P61949","Impipenem","3","lqf",30.0718
"P61949","Ciprofloxacin","1","lqf",29.3077
"P61949","Ciprofloxacin","2","lqf",29.3586
"P61949","Ciprofloxacin","3","lqf",28.6098
"P61949","Control","1","lqf",29.8648
"P61949","Control","2","lqf",29.3134
"P61949","Control","3","lqf",28.8891
"P62399","Ampicillin","1","lqf",32.982
"P62399","Ampicillin","2","lqf",33.1443
"P62399","Ampicillin","3","lqf",33.3969
"P62399","Cefotaxime","1","lqf",33.7193
"P62399","Cefotaxime","2","lqf",33.1778
"P62399","Cefotaxime","3","lqf",33.8218
"P62399","Impipenem","1","lqf",33.6573
"P62399","Impipenem","2","lqf",33.5594
"P62399","Impipenem","3","lqf",33.1013
"P62399","Ciprofloxacin","1","lqf",33.97
"P62399","Ciprofloxacin","2","lqf",33.8251
"P62399","Ciprofloxacin","3","lqf",33.7133
"P62399","Control","1","lqf",33.2699
"P62399","Control","2","lqf",33.502
"P62399","Control","3","lqf",33.4786
"P62617","Ampicillin","1","lqf",25.2479
"P62617","Ampicillin","2","lqf",25.4511
"P62617","Ampicillin","3","lqf",24.1048
"P62617","Cefotaxime","1","lqf",26.6508
"P62617","Cefotaxime","2","lqf",23.7866
"P62617","Cefotaxime","3","lqf",24.4754
"P62617","Impipenem","1","lqf",26.036
"P62617","Impipenem","2","lqf",25.833
"P62617","Impipenem","3","lqf",25.0405
"P62617","Ciprofloxacin","1","lqf",26.0544
"P62617","Ciprofloxacin","2","lqf",23.2768
"P62617","Ciprofloxacin","3","lqf",24.504
"P62617","Control","1","lqf",26.1442
"P62617","Control","2","lqf",24.1556
"P62617","Control","3","lqf",25.233
"P62620","Ampicillin","1","lqf",25.6725
"P62620","Ampicillin","2","lqf",26.9465
"P62620","Ampicillin","3","lqf",23.917
"P62620","Cefotaxime","1","lqf",26.1284
"P62620","Cefotaxime","2","lqf",26.1615
"P62620","Cefotaxime","3","lqf",26.0167
"P62620","Impipenem","1","lqf",26.9079
"P62620","Impipenem","2","lqf",26.906
"P62620","Impipenem","3","lqf",25.8203
"P62620","Ciprofloxacin","1","lqf",26.8895
"P62620","Ciprofloxacin","2","lqf",27.0055
"P62620","Ciprofloxacin","3","lqf",26.5713
"P62620","Control","1","lqf",23.3826
"P62620","Control","2","lqf",25.9121
"P62620","Control","3","lqf",26.0614
"P62707","Ampicillin","1","lqf",32.2336
"P62707","Ampicillin","2","lqf",32.4497
"P62707","Ampicillin","3","lqf",32.4299
"P62707","Cefotaxime","1","lqf",31.7742
"P62707","Cefotaxime","2","lqf",32.379
"P62707","Cefotaxime","3","lqf",31.8593
"P62707","Impipenem","1","lqf",31.8346
"P62707","Impipenem","2","lqf",31.837
"P62707","Impipenem","3","lqf",31.8853
"P62707","Ciprofloxacin","1","lqf",31.7068
"P62707","Ciprofloxacin","2","lqf",32.2911
"P62707","Ciprofloxacin","3","lqf",32.3375
"P62707","Control","1","lqf",31.7481
"P62707","Control","2","lqf",31.9476
"P62707","Control","3","lqf",32.2113
"P62768","Ampicillin","1","lqf",26.5983
"P62768","Ampicillin","2","lqf",27.0249
"P62768","Ampicillin","3","lqf",26.8371
"P62768","Cefotaxime","1","lqf",25.7619
"P62768","Cefotaxime","2","lqf",25.201
"P62768","Cefotaxime","3","lqf",26.1926
"P62768","Impipenem","1","lqf",27.1331
"P62768","Impipenem","2","lqf",26.5902
"P62768","Impipenem","3","lqf",26.3131
"P62768","Ciprofloxacin","1","lqf",26.9392
"P62768","Ciprofloxacin","2","lqf",26.3984
"P62768","Ciprofloxacin","3","lqf",24.9549
"P62768","Control","1","lqf",26.6071
"P62768","Control","2","lqf",26.3815
"P62768","Control","3","lqf",27.3416
"P63020","Ampicillin","1","lqf",27.6091
"P63020","Ampicillin","2","lqf",26.5764
"P63020","Ampicillin","3","lqf",28.3937
"P63020","Cefotaxime","1","lqf",27.5446
"P63020","Cefotaxime","2","lqf",28.0098
"P63020","Cefotaxime","3","lqf",27.4517
"P63020","Impipenem","1","lqf",26.1381
"P63020","Impipenem","2","lqf",26.8134
"P63020","Impipenem","3","lqf",26.6878
"P63020","Ciprofloxacin","1","lqf",26.9738
"P63020","Ciprofloxacin","2","lqf",27.1317
"P63020","Ciprofloxacin","3","lqf",26.8215
"P63020","Control","1","lqf",26.397
"P63020","Control","2","lqf",26.612
"P63020","Control","3","lqf",27.1518
"P63224","Ampicillin","1","lqf",31.3472
"P63224","Ampicillin","2","lqf",31.1335
"P63224","Ampicillin","3","lqf",30.8722
"P63224","Cefotaxime","1","lqf",31.0858
"P63224","Cefotaxime","2","lqf",31.029
"P63224","Cefotaxime","3","lqf",31.3074
"P63224","Impipenem","1","lqf",30.7839
"P63224","Impipenem","2","lqf",31.1817
"P63224","Impipenem","3","lqf",31.3256
"P63224","Ciprofloxacin","1","lqf",30.5592
"P63224","Ciprofloxacin","2","lqf",30.6279
"P63224","Ciprofloxacin","3","lqf",30.9077
"P63224","Control","1","lqf",30.9067
"P63224","Control","2","lqf",30.8383
"P63224","Control","3","lqf",31.3345
"P63228","Ampicillin","1","lqf",26.8866
"P63228","Ampicillin","2","lqf",27.0976
"P63228","Ampicillin","3","lqf",27.0665
"P63228","Cefotaxime","1","lqf",27.004
"P63228","Cefotaxime","2","lqf",27.0238
"P63228","Cefotaxime","3","lqf",27.7023
"P63228","Impipenem","1","lqf",27.5055
"P63228","Impipenem","2","lqf",26.9833
"P63228","Impipenem","3","lqf",27.4687
"P63228","Ciprofloxacin","1","lqf",27.2786
"P63228","Ciprofloxacin","2","lqf",27.8133
"P63228","Ciprofloxacin","3","lqf",27.498
"P63228","Control","1","lqf",26.9862
"P63228","Control","2","lqf",27.3416
"P63228","Control","3","lqf",27.3355
"P63235","Ampicillin","1","lqf",24.7663
"P63235","Ampicillin","2","lqf",25.1481
"P63235","Ampicillin","3","lqf",24.8575
"P63235","Cefotaxime","1","lqf",24.4615
"P63235","Cefotaxime","2","lqf",25.0723
"P63235","Cefotaxime","3","lqf",24.9697
"P63235","Impipenem","1","lqf",24.181
"P63235","Impipenem","2","lqf",24.362
"P63235","Impipenem","3","lqf",24.6611
"P63235","Ciprofloxacin","1","lqf",23.7187
"P63235","Ciprofloxacin","2","lqf",24.5084
"P63235","Ciprofloxacin","3","lqf",25.6049
"P63235","Control","1","lqf",24.7657
"P63235","Control","2","lqf",25.3443
"P63235","Control","3","lqf",25.7409
"P63284","Ampicillin","1","lqf",32.1583
"P63284","Ampicillin","2","lqf",32.0772
"P63284","Ampicillin","3","lqf",31.9642
"P63284","Cefotaxime","1","lqf",32.0341
"P63284","Cefotaxime","2","lqf",32.0504
"P63284","Cefotaxime","3","lqf",31.6517
"P63284","Impipenem","1","lqf",32.0142
"P63284","Impipenem","2","lqf",31.9528
"P63284","Impipenem","3","lqf",31.5664
"P63284","Ciprofloxacin","1","lqf",30.7748
"P63284","Ciprofloxacin","2","lqf",31.3982
"P63284","Ciprofloxacin","3","lqf",31.0071
"P63284","Control","1","lqf",32.1054
"P63284","Control","2","lqf",32.0392
"P63284","Control","3","lqf",32.0998
"P63417","Ampicillin","1","lqf",28.978
"P63417","Ampicillin","2","lqf",29.1963
"P63417","Ampicillin","3","lqf",28.123
"P63417","Cefotaxime","1","lqf",29.0252
"P63417","Cefotaxime","2","lqf",28.4149
"P63417","Cefotaxime","3","lqf",29.2405
"P63417","Impipenem","1","lqf",29.0812
"P63417","Impipenem","2","lqf",29.0609
"P63417","Impipenem","3","lqf",29.5407
"P63417","Ciprofloxacin","1","lqf",28.5459
"P63417","Ciprofloxacin","2","lqf",28.884
"P63417","Ciprofloxacin","3","lqf",28.336
"P63417","Control","1","lqf",28.8238
"P63417","Control","2","lqf",28.0714
"P63417","Control","3","lqf",28.5801
"P64455","Ampicillin","1","lqf",24.0205
"P64455","Ampicillin","2","lqf",24.3446
"P64455","Ampicillin","3","lqf",23.3116
"P64455","Cefotaxime","1","lqf",26.1098
"P64455","Cefotaxime","2","lqf",23.8606
"P64455","Cefotaxime","3","lqf",24.3305
"P64455","Impipenem","1","lqf",27.9445
"P64455","Impipenem","2","lqf",27.4731
"P64455","Impipenem","3","lqf",26.4993
"P64455","Ciprofloxacin","1","lqf",27.3962
"P64455","Ciprofloxacin","2","lqf",27.3623
"P64455","Ciprofloxacin","3","lqf",25.4577
"P64455","Control","1","lqf",25.2809
"P64455","Control","2","lqf",24.2099
"P64455","Control","3","lqf",26.1026
"P64503","Ampicillin","1","lqf",26.1707
"P64503","Ampicillin","2","lqf",26.2072
"P64503","Ampicillin","3","lqf",27.0749
"P64503","Cefotaxime","1","lqf",26.7061
"P64503","Cefotaxime","2","lqf",27.1201
"P64503","Cefotaxime","3","lqf",26.4231
"P64503","Impipenem","1","lqf",26.8927
"P64503","Impipenem","2","lqf",26.4459
"P64503","Impipenem","3","lqf",26.5606
"P64503","Ciprofloxacin","1","lqf",23.7635
"P64503","Ciprofloxacin","2","lqf",26.7354
"P64503","Ciprofloxacin","3","lqf",24.0704
"P64503","Control","1","lqf",25.5271
"P64503","Control","2","lqf",27.1177
"P64503","Control","3","lqf",27.6151
"P64506","Ampicillin","1","lqf",24.4212
"P64506","Ampicillin","2","lqf",24.9066
"P64506","Ampicillin","3","lqf",25.9625
"P64506","Cefotaxime","1","lqf",26.566
"P64506","Cefotaxime","2","lqf",26.5453
"P64506","Cefotaxime","3","lqf",26.2772
"P64506","Impipenem","1","lqf",25.7479
"P64506","Impipenem","2","lqf",26.5385
